name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[40] Total Num: 234, avg: 25.935926464098817rec_022/head/000022/000170.jpg 0.0,0.0 0.14266457,-0.2531323
[40] Total Num: 235, avg: 25.896220822417277rec_022/head/000001/000170.jpg 0.0,0.0 0.3494166,-0.23819174
[40] Total Num: 236, avg: 25.888484354786524rec_022/head/000000/000170.jpg 0.0,0.0 0.41318977,-0.25049612
[40] Total Num: 237, avg: 25.89515307498886rec_022/head/000002/000170.jpg 0.0,0.0 0.24840365,-0.2654024
[40] Total Num: 238, avg: 25.873376576884773rec_022/head/000584/000170.jpg 0.0,0.0 0.3953023,-0.25466874
[40] Total Num: 239, avg: 25.876972313946823rec_022/head/000585/000170.jpg 0.0,0.0 0.47151133,-0.25624683
[40] Total Num: 240, avg: 25.89615750378494rec_022/head/000001/000171.jpg 0.0,0.0 0.3044934,-0.24819449
[40] Total Num: 241, avg: 25.881513240160658rec_022/head/000022/000171.jpg 0.0,0.0 0.088310406,-0.2721533
[40] Total Num: 242, avg: 25.842226914176415rec_022/head/000000/000171.jpg 0.0,0.0 0.3758271,-0.26305708
[40] Total Num: 243, avg: 25.843192627080214rec_022/head/000002/000171.jpg 0.0,0.0 0.19854169,-0.28305006
[40] Total Num: 244, avg: 25.818102996535487rec_022/head/000584/000171.jpg 0.0,0.0 0.35340515,-0.26412505
[40] Total Num: 245, avg: 25.815119416490454rec_022/head/000585/000171.jpg 0.0,0.0 0.43485543,-0.2634437
[40] Total Num: 246, avg: 25.827574570675633rec_022/head/000001/000172.jpg 0.0,0.0 0.24255683,-0.21453993
[40] Total Num: 247, avg: 25.797799330426194rec_022/head/000022/000172.jpg 0.0,0.0 0.038664266,-0.23778589
[40] Total Num: 248, avg: 25.7494198750042rec_022/head/000000/000172.jpg 0.0,0.0 0.3010929,-0.22383325
[40] Total Num: 249, avg: 25.731868328638306rec_022/head/000002/000172.jpg 0.0,0.0 0.14433119,-0.25239593
[40] Total Num: 250, avg: 25.695400146400353rec_022/head/000584/000172.jpg 0.0,0.0 0.2835128,-0.22875486
[40] Total Num: 251, avg: 25.67574051812333rec_022/head/000585/000172.jpg 0.0,0.0 0.3602193,-0.22612378
[40] Total Num: 252, avg: 25.669953119052714rec_022/head/000001/000173.jpg 0.0,0.0 0.21243104,-0.18355864
[40] Total Num: 253, avg: 25.63186529308937rec_022/head/000022/000173.jpg 0.0,0.0 0.011172475,-0.20571622
[40] Total Num: 254, avg: 25.577424076493973rec_022/head/000000/000173.jpg 0.0,0.0 0.2787933,-0.19887516
[40] Total Num: 255, avg: 25.553727426567303rec_022/head/000002/000173.jpg 0.0,0.0 0.1129824,-0.21791421
[40] Total Num: 256, avg: 25.508752880834553rec_022/head/000584/000173.jpg 0.0,0.0 0.25274584,-0.19787128
[40] Total Num: 257, avg: 25.480766312612907rec_022/head/000585/000173.jpg 0.0,0.0 0.3299503,-0.19475336
[40] Total Num: 258, avg: 25.466686281760854rec_022/head/000001/000174.jpg 0.0,0.0 0.19373769,-0.14593911
[40] Total Num: 259, avg: 25.421894818278485rec_022/head/000022/000174.jpg 0.0,0.0 0.0005206317,-0.16832486
[40] Total Num: 260, avg: 25.3612119517739rec_022/head/000000/000174.jpg 0.0,0.0 0.2577292,-0.15923756
[40] Total Num: 261, avg: 25.330343206121604rec_022/head/000002/000174.jpg 0.0,0.0 0.0983284,-0.17705277
[40] Total Num: 262, avg: 25.277897077843264rec_022/head/000584/000174.jpg 0.0,0.0 0.22844689,-0.15638329
[40] Total Num: 263, avg: 25.241927115997942rec_022/head/000585/000174.jpg 0.0,0.0 0.3027465,-0.15266775
[40] Total Num: 264, avg: 25.219670137824533rec_022/head/000001/000175.jpg 0.0,0.0 0.19027978,-0.11996098
[40] Total Num: 265, avg: 25.173051667024648rec_022/head/000022/000175.jpg 0.0,0.0 0.006188039,-0.14047109
[40] Total Num: 266, avg: 25.108702430612915rec_022/head/000000/000175.jpg 0.0,0.0 0.253012,-0.13411139
[40] Total Num: 267, avg: 25.07596743149331rec_022/head/000002/000175.jpg 0.0,0.0 0.09929583,-0.15093665
[40] Total Num: 268, avg: 25.020981376950317rec_022/head/000584/000175.jpg 0.0,0.0 0.2250065,-0.13279141
[40] Total Num: 269, avg: 24.983493699463132rec_022/head/000585/000175.jpg 0.0,0.0 0.2889928,-0.12596288
[40] Total Num: 270, avg: 24.95771085888623rec_022/head/000001/000176.jpg 0.0,0.0 0.20920753,-0.11640461
[40] Total Num: 271, avg: 24.916145498846618rec_022/head/000000/000176.jpg 0.0,0.0 0.27761745,-0.13247027
[40] Total Num: 272, avg: 24.889181987657675rec_022/head/000022/000176.jpg 0.0,0.0 0.027149964,-0.13854113
[40] Total Num: 273, avg: 24.82763865399251rec_022/head/000002/000176.jpg 0.0,0.0 0.121154256,-0.14794838
[40] Total Num: 274, avg: 24.7769549426242rec_022/head/000584/000176.jpg 0.0,0.0 0.24453671,-0.1280087
[40] Total Num: 275, avg: 24.74424019649333rec_022/head/000585/000176.jpg 0.0,0.0 0.31306547,-0.12388127
[40] Total Num: 276, avg: 24.724324751153013rec_022/head/000001/000177.jpg 0.0,0.0 0.24757096,-0.12527971
[40] Total Num: 277, avg: 24.692338797885316rec_022/head/000000/000177.jpg 0.0,0.0 0.31270027,-0.13809069
[40] Total Num: 278, avg: 24.673780312394502rec_022/head/000022/000177.jpg 0.0,0.0 0.060277805,-0.14400104
[40] Total Num: 279, avg: 24.61738580473421rec_022/head/000002/000177.jpg 0.0,0.0 0.15787692,-0.1548032
[40] Total Num: 280, avg: 24.574619070846115rec_022/head/000584/000177.jpg 0.0,0.0 0.28398073,-0.13618392
[40] Total Num: 281, avg: 24.551219646578012rec_022/head/000585/000177.jpg 0.0,0.0 0.35434213,-0.13278776
[40] Total Num: 282, avg: 24.540841468654207rec_022/head/000001/000178.jpg 0.0,0.0 0.2980208,-0.12637986
[40] Total Num: 283, avg: 24.519513544142875rec_022/head/000022/000178.jpg 0.0,0.0 0.10154261,-0.14427614
[40] Total Num: 284, avg: 24.468729615943698rec_022/head/000000/000178.jpg 0.0,0.0 0.36213624,-0.13720572
[40] Total Num: 285, avg: 24.460511689002374rec_022/head/000002/000178.jpg 0.0,0.0 0.20041656,-0.15236783
[40] Total Num: 286, avg: 24.425297250826343rec_022/head/000584/000178.jpg 0.0,0.0 0.3324427,-0.1358234
[40] Total Num: 287, avg: 24.41169419640698rec_022/head/000585/000178.jpg 0.0,0.0 0.40710813,-0.13384242
[40] Total Num: 288, avg: 24.411954814661758rec_022/head/000001/000179.jpg 0.0,0.0 0.3289932,-0.10818512
[40] Total Num: 289, avg: 24.396023072354886rec_022/head/000022/000179.jpg 0.0,0.0 0.13422452,-0.12719266
[40] Total Num: 290, avg: 24.348381099836327rec_022/head/000000/000179.jpg 0.0,0.0 0.3917489,-0.11806612
[40] Total Num: 291, avg: 24.3450953879605rec_022/head/000002/000179.jpg 0.0,0.0 0.23119077,-0.13403901
[40] Total Num: 292, avg: 24.31404039527003rec_022/head/000584/000179.jpg 0.0,0.0 0.36898383,-0.11921041
[40] Total Num: 293, avg: 24.306719456613997rec_022/head/000585/000179.jpg 0.0,0.0 0.43570256,-0.11416885
[40] Total Num: 294, avg: 24.31164043840096rec_022/head/000001/000180.jpg 0.0,0.0 0.34466928,-0.0793189
[40] Total Num: 295, avg: 24.297851554926808rec_022/head/000022/000180.jpg 0.0,0.0 0.1487656,-0.095107
[40] Total Num: 296, avg: 24.249905410358146rec_022/head/000000/000180.jpg 0.0,0.0 0.40837634,-0.088264935
[40] Total Num: 297, avg: 24.248755761400506rec_022/head/000002/000180.jpg 0.0,0.0 0.24954316,-0.10453766
[40] Total Num: 298, avg: 24.219321994673994rec_022/head/000584/000180.jpg 0.0,0.0 0.38787255,-0.088844165
[40] Total Num: 299, avg: 24.214475353155553rec_022/head/000585/000180.jpg 0.0,0.0 0.45650187,-0.08391276
[40] Total Num: 300, avg: 24.222304410563616rec_022/head/000001/000181.jpg 0.0,0.0 0.34467173,-0.04773769
[40] Total Num: 301, avg: 24.208041795143178rec_022/head/000022/000181.jpg 0.0,0.0 0.15167601,-0.06615916
[40] Total Num: 302, avg: 24.159257923707703rec_022/head/000000/000181.jpg 0.0,0.0 0.41791365,-0.055774603
[40] Total Num: 303, avg: 24.159209335550926rec_022/head/000002/000181.jpg 0.0,0.0 0.25435665,-0.07487282
[40] Total Num: 304, avg: 24.12966821664665rec_022/head/000584/000181.jpg 0.0,0.0 0.38704225,-0.056143142
[40] Total Num: 305, avg: 24.12398514056809rec_022/head/000585/000181.jpg 0.0,0.0 0.45635012,-0.049853306
[40] Total Num: 306, avg: 24.13106875212702rec_022/head/000001/000182.jpg 0.0,0.0 0.33390483,-0.03527995
[40] Total Num: 307, avg: 24.115116907207852rec_022/head/000000/000182.jpg 0.0,0.0 0.39466855,-0.041226182
[40] Total Num: 308, avg: 24.110617944170972rec_022/head/000022/000182.jpg 0.0,0.0 0.13983944,-0.05255459
[40] Total Num: 309, avg: 24.0602790415451rec_022/head/000002/000182.jpg 0.0,0.0 0.236975,-0.0603896
[40] Total Num: 310, avg: 24.02783806268847rec_022/head/000584/000182.jpg 0.0,0.0 0.3745893,-0.04255217
[40] Total Num: 311, avg: 24.020011960009054rec_022/head/000585/000182.jpg 0.0,0.0 0.43612075,-0.035493974
[40] Total Num: 312, avg: 24.0233619195351rec_022/head/000022/000183.jpg 0.0,0.0 0.11853678,-0.06031683
[40] Total Num: 313, avg: 23.97094441139832rec_022/head/000001/000183.jpg 0.0,0.0 0.30864844,-0.04417837
[40] Total Num: 314, avg: 23.951478844001805rec_022/head/000000/000183.jpg 0.0,0.0 0.37793422,-0.052227523
[40] Total Num: 315, avg: 23.944807400392275rec_022/head/000002/000183.jpg 0.0,0.0 0.21564507,-0.068965234
[40] Total Num: 316, avg: 23.910053764249607rec_022/head/000584/000183.jpg 0.0,0.0 0.35058275,-0.05243544
[40] Total Num: 317, avg: 23.89866924175799rec_022/head/000585/000183.jpg 0.0,0.0 0.41297534,-0.04558932
[40] Total Num: 318, avg: 23.898350288809493rec_022/head/000001/000184.jpg 0.0,0.0 0.27349794,-0.05952623
[40] Total Num: 319, avg: 23.87367849023665rec_022/head/000022/000184.jpg 0.0,0.0 0.088880576,-0.077604964
[40] Total Num: 320, avg: 23.820187717010448rec_022/head/000000/000184.jpg 0.0,0.0 0.3356419,-0.068606965
[40] Total Num: 321, avg: 23.807083072883625rec_022/head/000002/000184.jpg 0.0,0.0 0.1840697,-0.08585415
[40] Total Num: 322, avg: 23.769251797559644rec_022/head/000584/000184.jpg 0.0,0.0 0.31754658,-0.07030612
[40] Total Num: 323, avg: 23.753309633737782rec_022/head/000585/000184.jpg 0.0,0.0 0.37429607,-0.061994255
[40] Total Num: 324, avg: 23.747046531634545rec_022/head/000001/000185.jpg 0.0,0.0 0.23518522,-0.06964215
[40] Total Num: 325, avg: 23.717187926024177rec_022/head/000022/000185.jpg 0.0,0.0 0.052715153,-0.08960985
[40] Total Num: 326, avg: 23.662701856422526rec_022/head/000000/000185.jpg 0.0,0.0 0.29699382,-0.07944399
[40] Total Num: 327, avg: 23.644153397837975rec_022/head/000002/000185.jpg 0.0,0.0 0.1452155,-0.09692759
[40] Total Num: 328, avg: 23.602532632031583rec_022/head/000584/000185.jpg 0.0,0.0 0.27264267,-0.07992645
[40] Total Num: 329, avg: 23.58022289632821rec_022/head/000585/000185.jpg 0.0,0.0 0.34555325,-0.074768774
[40] Total Num: 330, avg: 23.570097123573163rec_022/head/000001/000186.jpg 0.0,0.0 0.19574061,-0.066909015
[40] Total Num: 331, avg: 23.5346716969271rec_022/head/000022/000186.jpg 0.0,0.0 0.012823373,-0.08383692
[40] Total Num: 332, avg: 23.47842038711557rec_022/head/000000/000186.jpg 0.0,0.0 0.25916055,-0.077113956
[40] Total Num: 333, avg: 23.454395173531775rec_022/head/000002/000186.jpg 0.0,0.0 0.102618046,-0.09201686
[40] Total Num: 334, avg: 23.40779813629266rec_022/head/000584/000186.jpg 0.0,0.0 0.22798653,-0.075407095
[40] Total Num: 335, avg: 23.37895942910496rec_022/head/000585/000186.jpg 0.0,0.0 0.29639545,-0.06976607
[40] Total Num: 336, avg: 23.361262566055043rec_022/head/000001/000187.jpg 0.0,0.0 0.1648086,-0.051611118
[40] Total Num: 337, avg: 23.321291519344694rec_022/head/000022/000187.jpg 0.0,0.0 -0.018121175,-0.06899206
[40] Total Num: 338, avg: 23.26438481198741rec_022/head/000000/000187.jpg 0.0,0.0 0.22861134,-0.062007006
[40] Total Num: 339, avg: 23.23576890351943rec_022/head/000002/000187.jpg 0.0,0.0 0.07046617,-0.0763693
[40] Total Num: 340, avg: 23.18493154856635rec_022/head/000584/000187.jpg 0.0,0.0 0.19872926,-0.060431745
[40] Total Num: 341, avg: 23.15182181489107rec_022/head/000585/000187.jpg 0.0,0.0 0.2730969,-0.055858854
[40] Total Num: 342, avg: 23.130802570673723rec_022/head/000001/000188.jpg 0.0,0.0 0.14436436,-0.028902711
[40] Total Num: 343, avg: 23.087956149585928rec_022/head/000022/000188.jpg 0.0,0.0 -0.040433254,-0.045049798
[40] Total Num: 344, avg: 23.030920822414902rec_022/head/000000/000188.jpg 0.0,0.0 0.20465715,-0.038337916
[40] Total Num: 345, avg: 22.99873591292194rec_022/head/000002/000188.jpg 0.0,0.0 0.050559666,-0.053410977
[40] Total Num: 346, avg: 22.944441668121943rec_022/head/000584/000188.jpg 0.0,0.0 0.17977749,-0.038268417
[40] Total Num: 347, avg: 22.908661744116458rec_022/head/000585/000188.jpg 0.0,0.0 0.25082156,-0.031694338
[40] Total Num: 348, avg: 22.884449782228298rec_022/head/000001/000189.jpg 0.0,0.0 0.13689692,-0.0059414133
[40] Total Num: 349, avg: 22.841373861632135rec_022/head/000022/000189.jpg 0.0,0.0 -0.045936793,-0.020480212
[40] Total Num: 350, avg: 22.784345783123314rec_022/head/000000/000189.jpg 0.0,0.0 0.1988654,-0.014405778
[40] Total Num: 351, avg: 22.75197901656063rec_022/head/000002/000189.jpg 0.0,0.0 0.042817734,-0.03034039
[40] Total Num: 352, avg: 22.69588372753377rec_022/head/000584/000189.jpg 0.0,0.0 0.17065498,-0.014311911
[40] Total Num: 353, avg: 22.659384910661565rec_022/head/000585/000189.jpg 0.0,0.0 0.23826064,-0.0078018317
[40] Total Num: 354, avg: 22.63395870258504rec_022/head/000001/000190.jpg 0.0,0.0 0.1427425,0.004513032
[40] Total Num: 355, avg: 22.59325065488137rec_022/head/000022/000190.jpg 0.0,0.0 -0.03823479,-0.009077837
[40] Total Num: 356, avg: 22.53611107623265rec_022/head/000000/000190.jpg 0.0,0.0 0.20181881,-0.0027383664
[40] Total Num: 357, avg: 22.505378035798792rec_022/head/000002/000190.jpg 0.0,0.0 0.050066285,-0.018626546
[40] Total Num: 358, avg: 22.451062798862143rec_022/head/000584/000190.jpg 0.0,0.0 0.17451884,-0.0032151106
[40] Total Num: 359, avg: 22.41638260491362rec_022/head/000585/000190.jpg 0.0,0.0 0.24307984,0.0038677694
[40] Total Num: 360, avg: 22.39280703511008rec_022/head/000022/000191.jpg 0.0,0.0 -0.01588461,-0.012049102
[40] Total Num: 361, avg: 22.333941403164143rec_022/head/000001/000191.jpg 0.0,0.0 0.15850848,0.0017021146
[40] Total Num: 362, avg: 22.2973348965725rec_022/head/000000/000191.jpg 0.0,0.0 0.21652415,-0.005839833
[40] Total Num: 363, avg: 22.27009805276306rec_022/head/000002/000191.jpg 0.0,0.0 0.07058996,-0.021579511
[40] Total Num: 364, avg: 22.22053452429172rec_022/head/000584/000191.jpg 0.0,0.0 0.18942034,-0.0062628975
[40] Total Num: 365, avg: 22.18940660988586rec_022/head/000585/000191.jpg 0.0,0.0 0.26321033,0.0005710797
[40] Total Num: 366, avg: 22.16998439102951rec_022/head/000001/000192.jpg 0.0,0.0 0.18564044,-0.005990834
[40] Total Num: 367, avg: 22.138572682013596rec_022/head/000022/000192.jpg 0.0,0.0 0.014711467,-0.020218298
[40] Total Num: 368, avg: 22.082306445456rec_022/head/000000/000192.jpg 0.0,0.0 0.24351247,-0.012870578
[40] Total Num: 369, avg: 22.060325464482744rec_022/head/000002/000192.jpg 0.0,0.0 0.10020933,-0.029155701
[40] Total Num: 370, avg: 22.016862066628352rec_022/head/000584/000192.jpg 0.0,0.0 0.21723494,-0.012881296
[40] Total Num: 371, avg: 21.99112433434757rec_022/head/000585/000192.jpg 0.0,0.0 0.28252622,-0.0065802187
[40] Total Num: 372, avg: 21.975534844809633rec_022/head/000001/000193.jpg 0.0,0.0 0.23050833,-0.0080873845
[40] Total Num: 373, avg: 21.952048520557867rec_022/head/000022/000193.jpg 0.0,0.0 0.052020136,-0.025167825
[40] Total Num: 374, avg: 21.902205491078035rec_022/head/000000/000193.jpg 0.0,0.0 0.292247,-0.015133523
[40] Total Num: 375, avg: 21.88850977953rec_022/head/000002/000193.jpg 0.0,0.0 0.14203404,-0.033618823
[40] Total Num: 376, avg: 21.852533195655845rec_022/head/000584/000193.jpg 0.0,0.0 0.26371568,-0.016318873
[40] Total Num: 377, avg: 21.83472282719685rec_022/head/000585/000193.jpg 0.0,0.0 0.33856934,-0.009470648
[40] Total Num: 378, avg: 21.828297342305053rec_022/head/000001/000194.jpg 0.0,0.0 0.26246583,-0.003396564
[40] Total Num: 379, avg: 21.810384723127928rec_022/head/000022/000194.jpg 0.0,0.0 0.078818634,-0.019562589
[40] Total Num: 380, avg: 21.76523295600079rec_022/head/000000/000194.jpg 0.0,0.0 0.32652673,-0.009458652
[40] Total Num: 381, avg: 21.757230167146325rec_022/head/000002/000194.jpg 0.0,0.0 0.17404537,-0.028544392
[40] Total Num: 382, avg: 21.726724195066986rec_022/head/000584/000194.jpg 0.0,0.0 0.30127698,-0.0094451625
[40] Total Num: 383, avg: 21.71508815733236rec_022/head/000585/000194.jpg 0.0,0.0 0.36939856,-0.0023057999
[40] Total Num: 384, avg: 21.713656607779388rec_022/head/000001/000195.jpg 0.0,0.0 0.28354317,0.010376513
[40] Total Num: 385, avg: 21.699481937747098rec_022/head/000022/000195.jpg 0.0,0.0 0.09356194,-0.0074060718
[40] Total Num: 386, avg: 21.65719681307119rec_022/head/000000/000195.jpg 0.0,0.0 0.3498937,0.0044042966
[40] Total Num: 387, avg: 21.65304114726797rec_022/head/000002/000195.jpg 0.0,0.0 0.18716589,-0.015443165
[40] Total Num: 388, avg: 21.624965865589445rec_022/head/000584/000195.jpg 0.0,0.0 0.32339913,0.004118373
[40] Total Num: 389, avg: 21.617011853944234rec_022/head/000585/000195.jpg 0.0,0.0 0.40060627,0.012442106
[40] Total Num: 390, avg: 21.620464434761395rec_022/head/000001/000196.jpg 0.0,0.0 0.28855044,0.025439633
[40] Total Num: 391, avg: 21.60761174803862rec_022/head/000022/000196.jpg 0.0,0.0 0.09496736,0.009002201
[40] Total Num: 392, avg: 21.566433011696635rec_022/head/000000/000196.jpg 0.0,0.0 0.3498419,0.020198906
[40] Total Num: 393, avg: 21.562641766530984rec_022/head/000002/000196.jpg 0.0,0.0 0.19137228,-0.0005207594
[40] Total Num: 394, avg: 21.535743852251276rec_022/head/000584/000196.jpg 0.0,0.0 0.3301552,0.020036025
[40] Total Num: 395, avg: 21.529197735387854rec_022/head/000585/000196.jpg 0.0,0.0 0.40309528,0.029081313
[40] Total Num: 396, avg: 21.533296735654783rec_022/head/000001/000197.jpg 0.0,0.0 0.27626848,0.041364342
[40] Total Num: 397, avg: 21.51936140864971rec_022/head/000022/000197.jpg 0.0,0.0 0.08346365,0.025071857
[40] Total Num: 398, avg: 21.477837219036275rec_022/head/000000/000197.jpg 0.0,0.0 0.3421046,0.036538247
[40] Total Num: 399, avg: 21.47340218754437rec_022/head/000002/000197.jpg 0.0,0.0 0.18316789,0.01417625
[40] Total Num: 400, avg: 21.446033133660904rec_022/head/000584/000197.jpg 0.0,0.0 0.32028577,0.036183745
[40] Total Num: 401, avg: 21.43859602274454rec_022/head/000585/000197.jpg 0.0,0.0 0.39754358,0.04629461
[40] Total Num: 402, avg: 21.44228937320824rec_022/head/000001/000198.jpg 0.0,0.0 0.260459,0.054212082
[40] Total Num: 403, avg: 21.426888748851166rec_022/head/000000/000198.jpg 0.0,0.0 0.32302356,0.048962094
[40] Total Num: 404, avg: 21.42016852933291rec_022/head/000022/000198.jpg 0.0,0.0 0.06502439,0.036429007
[40] Total Num: 405, avg: 21.377821782700696rec_022/head/000002/000198.jpg 0.0,0.0 0.16148865,0.027127137
[40] Total Num: 406, avg: 21.348273290385347rec_022/head/000584/000198.jpg 0.0,0.0 0.29930675,0.047540598
[40] Total Num: 407, avg: 21.338468122066605rec_022/head/000585/000198.jpg 0.0,0.0 0.3816549,0.058785986
[40] Total Num: 408, avg: 21.340365301897133rec_022/head/000001/000199.jpg 0.0,0.0 0.23691942,0.05748053
[40] Total Num: 409, avg: 21.322322822085425rec_022/head/000000/000199.jpg 0.0,0.0 0.29722166,0.05173942
[40] Total Num: 410, avg: 21.312458889523327rec_022/head/000022/000199.jpg 0.0,0.0 0.041854702,0.041718576
[40] Total Num: 411, avg: 21.268840787649363rec_022/head/000002/000199.jpg 0.0,0.0 0.13701409,0.031780187
[40] Total Num: 412, avg: 21.236774299141718rec_022/head/000584/000199.jpg 0.0,0.0 0.2746221,0.050502688
[40] Total Num: 413, avg: 21.224074904729466rec_022/head/000585/000199.jpg 0.0,0.0 0.3381019,0.058069382
[40] Total Num: 414, avg: 21.2202598362654rec_022/head/000001/000200.jpg 0.0,0.0 0.21382633,0.052650217
[40] Total Num: 415, avg: 21.19951645689517rec_022/head/000000/000200.jpg 0.0,0.0 0.26931167,0.044319093
[40] Total Num: 416, avg: 21.186135301028465rec_022/head/000022/000200.jpg 0.0,0.0 0.017904002,0.037431236
[40] Total Num: 417, avg: 21.14103007913972rec_022/head/000002/000200.jpg 0.0,0.0 0.11214895,0.025545957
[40] Total Num: 418, avg: 21.10621798287439rec_022/head/000584/000200.jpg 0.0,0.0 0.25243354,0.045741178
[40] Total Num: 419, avg: 21.09091416101194rec_022/head/000585/000200.jpg 0.0,0.0 0.32428002,0.053868093
[40] Total Num: 420, avg: 21.08552044291968rec_022/head/000001/000201.jpg 0.0,0.0 0.17957371,0.040368374
[40] Total Num: 421, avg: 21.06047848088879rec_022/head/000000/000201.jpg 0.0,0.0 0.23667604,0.03356568
[40] Total Num: 422, avg: 21.04302166449416rec_022/head/000022/000201.jpg 0.0,0.0 -0.0033270211,0.026226994
[40] Total Num: 423, avg: 20.99685550429034rec_022/head/000002/000201.jpg 0.0,0.0 0.08261444,0.01617239
[40] Total Num: 424, avg: 20.958709852203913rec_022/head/000584/000201.jpg 0.0,0.0 0.21654336,0.03434197
[40] Total Num: 425, avg: 20.93894738662431rec_022/head/000585/000201.jpg 0.0,0.0 0.28654727,0.042235635
[40] Total Num: 426, avg: 20.92873970845627rec_022/head/000001/000202.jpg 0.0,0.0 0.15480545,0.029768346
[40] Total Num: 427, avg: 20.90087594154404rec_022/head/000000/000202.jpg 0.0,0.0 0.21416119,0.02332498
[40] Total Num: 428, avg: 20.880878533078512rec_022/head/000022/000202.jpg 0.0,0.0 -0.025505913,0.017115777
